time,value
2025-06-05T10:27:49.734371199Z,388
2025-06-05T10:28:34.397184035Z,387
2025-06-05T10:29:19.044623205Z,385
2025-06-05T10:30:03.70898772Z,387
2025-06-05T10:30:48.368809812Z,384
2025-06-05T10:31:33.018551952Z,388
2025-06-05T10:32:17.682793825Z,386
2025-06-05T10:33:02.338580322Z,384
2025-06-05T10:33:47.006938966Z,385
2025-06-05T10:34:31.648282712Z,386
2025-06-05T10:35:16.300598432Z,382
2025-06-05T10:36:00.95068791Z,387
2025-06-05T10:38:59.559498832Z,384
2025-06-05T10:39:44.201716987Z,386
2025-06-05T10:40:28.840362418Z,393
2025-06-05T10:41:13.500953594Z,387
2025-06-05T10:43:27.463522747Z,384
2025-06-05T10:44:56.748702841Z,385
2025-06-05T10:45:41.419949314Z,386
2025-06-05T10:46:26.0518317Z,390
2025-06-05T10:47:10.702695516Z,385
2025-06-05T10:47:55.352740517Z,386
2025-06-05T10:48:40.005527164Z,385
2025-06-05T10:49:24.66823165Z,392
2025-06-05T10:50:09.332912375Z,388
2025-06-05T10:50:53.996126345Z,383
2025-06-05T10:51:38.674784674Z,384
2025-06-05T10:52:23.348790473Z,391
2025-06-05T10:53:08.065911345Z,384
2025-06-05T10:53:52.699995533Z,387
2025-06-05T10:54:37.344658418Z,389
2025-06-05T10:55:22.00972225Z,384
2025-06-05T10:56:51.308959926Z,386
2025-06-05T10:57:35.950698186Z,383
2025-06-05T10:58:20.622240245Z,391
2025-06-05T10:59:05.278584633Z,385
2025-06-05T10:59:49.947930436Z,387
2025-06-05T11:00:34.591012161Z,390
2025-06-05T11:01:19.24006012Z,384
2025-06-05T11:02:03.9181708Z,382
2025-06-05T11:02:48.564431595Z,387
2025-06-05T11:04:17.869207654Z,384
2025-06-05T11:05:02.511770103Z,386
2025-06-05T11:05:47.148664719Z,394
2025-06-05T11:06:31.805907607Z,383
2025-06-05T11:07:16.456908643Z,387
2025-06-05T11:08:01.088821287Z,391
2025-06-05T11:08:45.752585992Z,387
2025-06-05T11:09:30.403512293Z,384
2025-06-05T11:10:15.074371798Z,388
2025-06-05T11:10:59.733117351Z,390
2025-06-05T11:11:44.380557983Z,384
2025-06-05T11:12:29.034367609Z,385
2025-06-05T11:13:13.669701071Z,387
2025-06-05T11:14:43.00076127Z,385
2025-06-05T11:15:27.67972896Z,384
2025-06-05T11:16:12.33998179Z,386
2025-06-05T11:16:57.013653711Z,392
2025-06-05T11:17:41.686080026Z,388
2025-06-05T11:18:26.345977491Z,389
2025-06-05T11:19:11.005146164Z,384
2025-06-05T11:19:55.67373362Z,391
2025-06-05T11:20:40.340274349Z,383
2025-06-05T11:21:25.006605212Z,384
2025-06-05T11:22:09.670067463Z,385
2025-06-05T11:22:54.324989901Z,384
2025-06-05T11:23:38.972669669Z,389
2025-06-05T11:24:23.630115039Z,386
2025-06-05T11:25:08.279060231Z,395
2025-06-05T11:25:52.927096491Z,392
2025-06-05T11:26:37.600766137Z,388
2025-06-05T11:27:22.271605948Z,387
2025-06-05T11:28:06.947801697Z,386
2025-06-05T11:28:51.615372994Z,384
2025-06-05T11:29:36.290991735Z,386
2025-06-05T11:30:20.941361766Z,384
2025-06-05T11:31:50.247155113Z,387
2025-06-05T11:33:19.568896245Z,388
2025-06-05T11:34:04.235827443Z,394
2025-06-05T11:34:48.904010221Z,385
2025-06-05T11:35:33.595456642Z,391
2025-06-05T11:36:18.219551504Z,384
2025-06-05T11:37:02.868866463Z,385
2025-06-05T11:37:47.537383258Z,390
2025-06-05T11:38:32.212754707Z,385
2025-06-05T11:39:16.884815178Z,390
2025-06-05T11:40:01.557381321Z,383
2025-06-05T11:40:46.225843963Z,387
2025-06-05T11:41:30.881490089Z,383
2025-06-05T11:42:15.555945989Z,387
2025-06-05T11:43:00.204897546Z,388
2025-06-05T11:43:44.8349401Z,386
2025-06-05T11:45:14.145031213Z,391
2025-06-05T11:45:58.796094031Z,381
2025-06-05T11:46:43.464439097Z,393
2025-06-05T11:47:28.15353389Z,388
2025-06-05T11:48:12.815136359Z,387
2025-06-05T11:48:57.464992834Z,386
2025-06-05T11:49:42.130980565Z,395
2025-06-05T11:50:26.810841095Z,390
2025-06-05T11:51:11.483528717Z,389
2025-06-05T11:51:56.126051155Z,385
2025-06-05T11:52:40.798564904Z,384
2025-06-05T11:53:25.467718336Z,390
2025-06-05T11:54:10.122573467Z,388
2025-06-05T11:54:54.78884105Z,387
2025-06-05T11:56:24.105853111Z,393
2025-06-05T11:57:08.776162348Z,387
2025-06-05T11:57:53.439636272Z,383
2025-06-05T11:58:38.101630357Z,392
2025-06-05T11:59:22.771837401Z,387
2025-06-05T12:00:07.427102505Z,385
2025-06-05T12:00:52.09270879Z,383
2025-06-05T12:01:36.760248379Z,387
2025-06-05T12:02:21.402949035Z,391
2025-06-05T12:03:06.07389562Z,385
2025-06-05T12:03:50.718488449Z,390
2025-06-05T12:04:35.365376752Z,391
2025-06-05T12:05:20.038461425Z,386
2025-06-05T12:06:04.701305378Z,383
2025-06-05T12:06:49.354863949Z,393
2025-06-05T12:07:34.025348697Z,385
2025-06-05T12:08:18.685939043Z,383
2025-06-05T12:09:03.353161324Z,384
2025-06-05T12:09:48.007032151Z,394
2025-06-05T12:10:32.667168592Z,387
2025-06-05T12:12:01.978489563Z,383
2025-06-05T12:12:46.615848514Z,387
2025-06-05T12:14:15.892442267Z,390
2025-06-05T12:15:00.567991119Z,384
2025-06-05T12:15:45.235530503Z,389
2025-06-05T12:16:29.898308152Z,384
2025-06-05T12:17:14.569247255Z,385
2025-06-05T12:17:59.242955397Z,390
2025-06-05T12:18:43.877262381Z,387
2025-06-05T12:19:28.512308815Z,393
2025-06-05T12:20:13.20927238Z,388
2025-06-05T12:20:57.854455108Z,387
2025-06-05T12:21:42.489178477Z,385
2025-06-05T12:22:27.125096801Z,392
2025-06-05T12:23:11.794289152Z,385
2025-06-05T12:23:56.466334381Z,386
2025-06-05T12:25:25.743341088Z,384
2025-06-05T12:26:10.409188101Z,385
2025-06-05T12:26:55.074935076Z,386
2025-06-05T12:27:39.721122644Z,388
2025-06-05T12:28:24.363571387Z,383
2025-06-05T12:29:09.037420305Z,393
2025-06-05T12:29:53.704415687Z,385
2025-06-05T12:30:38.353439608Z,386
2025-06-05T12:31:23.028961209Z,387
2025-06-05T12:32:52.338238394Z,388
2025-06-05T12:33:36.988032748Z,387
2025-06-05T12:34:21.635370062Z,384
2025-06-05T12:35:50.934002572Z,382
2025-06-05T12:36:35.603172463Z,388
2025-06-05T12:37:20.244440492Z,386
2025-06-05T12:38:04.907383322Z,385
2025-06-05T12:38:49.572279083Z,388
2025-06-05T12:40:18.856028522Z,385
2025-06-05T12:41:03.506713384Z,386
2025-06-05T12:41:48.157314427Z,385
2025-06-05T12:42:32.80163028Z,386
2025-06-05T12:43:17.437146023Z,382
2025-06-05T12:44:02.086421878Z,386
2025-06-05T12:45:31.364483153Z,394
2025-06-05T12:46:16.023597208Z,387
2025-06-05T12:47:00.69617026Z,388
2025-06-05T12:47:45.345846019Z,384
2025-06-05T12:48:29.975179742Z,388
2025-06-05T12:49:59.251822826Z,383
2025-06-05T12:50:43.921870933Z,387
2025-06-05T12:51:28.57759778Z,385
2025-06-05T12:52:13.227746169Z,383
2025-06-05T12:52:57.878532219Z,393
2025-06-05T12:53:42.529514451Z,386
2025-06-05T12:54:27.176064375Z,385
2025-06-05T12:55:11.802181576Z,389
2025-06-05T12:55:56.470120283Z,386
2025-06-05T12:56:41.117314782Z,384
2025-06-05T12:57:25.746037943Z,385
2025-06-05T12:58:10.401771129Z,384
2025-06-05T12:58:55.063859577Z,387
2025-06-05T12:59:39.732357511Z,386
2025-06-05T13:00:24.389935999Z,382
2025-06-05T13:01:09.053168997Z,385
2025-06-05T13:01:53.714867402Z,384
2025-06-05T13:03:23.025371096Z,387
2025-06-05T13:04:07.693964379Z,385
2025-06-05T13:04:52.349979664Z,386
2025-06-05T13:05:37.03492092Z,385
2025-06-05T13:06:21.660069153Z,387
2025-06-05T13:07:06.320320204Z,392
2025-06-05T13:07:50.990355441Z,381
2025-06-05T13:08:35.63532796Z,385
2025-06-05T13:11:34.203987479Z,387
2025-06-05T13:12:18.850404642Z,383
2025-06-05T13:13:03.505528004Z,386
2025-06-05T13:13:48.141385026Z,383
2025-06-05T13:14:32.794096593Z,387
2025-06-05T13:15:17.450013492Z,384
2025-06-05T13:16:02.113154853Z,385
2025-06-05T13:17:31.432701716Z,382
2025-06-05T13:18:16.097876812Z,389
2025-06-05T13:19:00.718924386Z,383
2025-06-05T13:19:45.352336754Z,387
2025-06-05T13:20:29.987363121Z,384
2025-06-05T13:22:43.916673671Z,388
2025-06-05T13:23:28.567055947Z,385
2025-06-05T13:24:13.208747361Z,387
2025-06-05T13:24:57.854653561Z,392
2025-06-05T13:25:42.502344542Z,387
2025-06-05T13:26:27.150708077Z,391
2025-06-05T13:27:11.785669431Z,387
2025-06-05T13:27:56.428810206Z,383
2025-06-05T13:28:41.08078056Z,384
2025-06-05T13:29:25.719829058Z,387
2025-06-05T13:30:54.998561108Z,385
2025-06-05T13:31:39.651383527Z,384
2025-06-05T13:32:24.293157364Z,386
2025-06-05T13:33:08.940213235Z,384
2025-06-05T13:34:38.215520672Z,382
2025-06-05T13:35:22.870038088Z,387
2025-06-05T13:36:07.501125283Z,386
2025-06-05T13:36:52.152600587Z,387
2025-06-05T13:37:36.821412248Z,385
2025-06-05T13:38:21.485044844Z,382
2025-06-05T13:39:06.144689265Z,385
2025-06-05T13:40:35.436595403Z,386
2025-06-05T13:42:49.350842221Z,394
2025-06-05T13:43:33.985923457Z,385
2025-06-05T13:45:03.279799742Z,386
2025-06-05T13:46:32.598974545Z,387
2025-06-05T13:48:46.506175067Z,386
2025-06-05T13:49:31.138238604Z,388
2025-06-05T13:50:15.790130589Z,384
2025-06-05T13:51:00.455778357Z,383
2025-06-05T13:51:45.083876827Z,391
2025-06-05T13:52:29.753198974Z,385
2025-06-05T13:53:59.070162026Z,384
2025-06-05T13:54:43.729375949Z,385
2025-06-05T13:55:28.402320542Z,388
2025-06-05T13:56:13.068158694Z,386
2025-06-05T13:56:57.707444452Z,385
2025-06-05T13:57:42.361362582Z,384
2025-06-05T13:58:27.027135554Z,386
2025-06-05T13:59:11.708294103Z,385
2025-06-05T13:59:56.373014889Z,389
2025-06-05T14:00:41.002304956Z,393
2025-06-05T14:01:25.669440186Z,386
2025-06-05T14:03:39.611980821Z,388
2025-06-05T14:04:24.285017855Z,385
2025-06-05T14:05:08.950905404Z,384
2025-06-05T14:05:53.598772942Z,386
2025-06-05T14:06:38.258747763Z,383
2025-06-05T14:07:22.932875104Z,384
2025-06-05T14:08:07.581130941Z,388
2025-06-05T14:08:52.246498393Z,384
2025-06-05T14:09:36.904943656Z,382
2025-06-05T14:10:21.571519352Z,387
2025-06-05T14:11:06.240784234Z,385
2025-06-05T14:11:50.898843282Z,386
2025-06-05T14:12:35.549971628Z,385
2025-06-05T14:13:20.215055118Z,384
2025-06-05T14:14:04.865238908Z,386
2025-06-05T14:14:49.510185601Z,387
2025-06-05T14:15:34.171651161Z,386
2025-06-05T14:16:18.842400469Z,387
2025-06-05T14:17:03.492424601Z,386
2025-06-05T14:17:48.162377251Z,383
2025-06-05T14:19:17.471380731Z,386
2025-06-05T14:20:46.77543341Z,392
2025-06-05T14:21:31.423205726Z,394
2025-06-05T14:22:16.091702319Z,386
2025-06-05T14:23:00.761292829Z,384
2025-06-05T14:23:45.396660339Z,383
2025-06-05T14:24:30.057542522Z,388
2025-06-05T14:25:14.727002218Z,382
2025-06-05T14:26:44.017755889Z,386
2025-06-05T14:27:28.677005192Z,385
2025-06-05T14:28:13.350514659Z,388
2025-06-05T14:28:57.997690074Z,383
2025-06-05T14:29:42.642313651Z,388
2025-06-05T14:30:27.301598145Z,385
2025-06-05T14:31:11.939232276Z,384
2025-06-05T14:32:41.246577224Z,389
2025-06-05T14:33:25.874067542Z,384
2025-06-05T14:34:10.538838634Z,385
2025-06-05T14:34:55.203276269Z,386
2025-06-05T14:35:39.846494557Z,388
2025-06-05T14:36:24.493564879Z,386
2025-06-05T14:37:09.166296716Z,392
2025-06-05T14:37:53.819580822Z,386
2025-06-05T14:39:23.120608311Z,387
2025-06-05T14:40:07.790237161Z,385
2025-06-05T14:40:52.446233628Z,388
2025-06-05T14:41:37.105082248Z,385
2025-06-05T14:43:06.394520102Z,391
2025-06-05T14:43:51.055263327Z,386
2025-06-05T14:44:35.699264874Z,384
2025-06-05T14:46:04.989274392Z,391
2025-06-05T14:46:49.644205477Z,387
2025-06-05T14:48:18.929292651Z,383
2025-06-05T14:49:03.575540511Z,385
2025-06-05T14:49:48.247700556Z,386
2025-06-05T14:50:32.893863256Z,387
2025-06-05T14:51:17.555790242Z,384
2025-06-05T14:52:02.220820909Z,387
2025-06-05T14:52:46.901481336Z,385
2025-06-05T14:53:31.5379433Z,387
2025-06-05T14:55:00.849507795Z,389
2025-06-05T14:55:45.484101053Z,387
2025-06-05T14:56:30.124788635Z,385
2025-06-05T14:57:14.783187377Z,389
2025-06-05T14:57:59.453464691Z,387
2025-06-05T14:58:44.088263575Z,389
2025-06-05T14:59:28.735891144Z,386
2025-06-05T15:00:13.39299962Z,385
2025-06-05T15:00:58.028069787Z,387
2025-06-05T15:01:42.656465479Z,388
2025-06-05T15:02:27.289011084Z,384
2025-06-05T15:03:11.914729775Z,387
2025-06-05T15:03:56.582525969Z,385
2025-06-05T15:04:41.246329485Z,384
2025-06-05T15:05:25.912459998Z,385
2025-06-05T15:06:55.193486991Z,394
2025-06-05T15:07:39.842216465Z,383
2025-06-05T15:08:24.479244312Z,384
2025-06-05T15:09:09.13943878Z,394
2025-06-05T15:09:53.764768407Z,385
2025-06-05T15:10:38.429262286Z,387
2025-06-05T15:11:23.059306354Z,386
2025-06-05T15:12:07.693710396Z,384
2025-06-05T15:12:52.34982078Z,385
2025-06-05T15:13:36.999306181Z,383
2025-06-05T15:14:21.642312056Z,382
2025-06-05T15:15:06.30192442Z,384
2025-06-05T15:15:50.962897566Z,393
2025-06-05T15:16:35.629321427Z,383
2025-06-05T15:17:20.256870745Z,387
2025-06-05T15:18:04.919285578Z,385
2025-06-05T15:18:49.579408105Z,384
2025-06-05T15:19:34.243739556Z,387
2025-06-05T15:20:18.884666544Z,385
2025-06-05T15:21:03.54459552Z,384
2025-06-05T15:22:32.85114354Z,388
2025-06-05T15:23:17.503786753Z,387
2025-06-05T15:24:02.170142567Z,386
2025-06-05T15:24:46.843337384Z,387
2025-06-05T15:25:31.50609401Z,385
2025-06-05T15:26:16.173172173Z,384
2025-06-05T15:27:00.816248384Z,387
2025-06-05T15:27:45.458846398Z,384
2025-06-05T15:28:30.12474222Z,386
2025-06-05T15:29:14.785053988Z,383
2025-06-05T15:29:59.444334084Z,385
2025-06-05T15:30:44.092648607Z,384
2025-06-05T15:31:28.750275397Z,388
2025-06-05T15:32:13.434752156Z,387
2025-06-05T15:33:42.706209905Z,386
2025-06-05T15:34:27.360599411Z,388
2025-06-05T15:35:12.008672089Z,392
2025-06-05T15:35:56.66164991Z,384
2025-06-05T15:36:41.293695303Z,383
2025-06-05T15:37:25.941136528Z,386
2025-06-05T15:38:10.571421978Z,385
2025-06-05T15:38:55.235449019Z,386
2025-06-05T15:39:39.870214729Z,388
2025-06-05T15:40:24.530346702Z,386
2025-06-05T15:41:53.796183054Z,384
2025-06-05T15:42:38.452547786Z,387
2025-06-05T15:43:23.105425935Z,386
2025-06-05T15:44:52.363905397Z,388
2025-06-05T15:45:37.024577472Z,385
2025-06-05T15:46:21.685683379Z,393
2025-06-05T15:47:06.325383371Z,387
2025-06-05T15:48:35.596050621Z,383
2025-06-05T15:49:20.253152176Z,384
2025-06-05T15:50:04.908530265Z,387
2025-06-05T15:50:49.548416301Z,386
2025-06-05T15:52:18.844399504Z,387
2025-06-05T15:53:03.489290275Z,386
2025-06-05T15:53:48.145493157Z,387
2025-06-05T15:54:32.804708126Z,390
2025-06-05T15:55:17.449133812Z,392
2025-06-05T15:56:02.096740008Z,393
2025-06-05T15:56:46.729125031Z,386
2025-06-05T15:57:31.391508118Z,392
2025-06-05T15:58:16.051570197Z,384
2025-06-05T15:59:00.696910603Z,385
2025-06-05T15:59:45.353991936Z,386
2025-06-05T16:01:14.622612817Z,382
2025-06-05T16:01:59.266164174Z,393
2025-06-05T16:02:43.919994639Z,383
2025-06-05T16:03:28.576895858Z,386
2025-06-05T16:04:13.239804011Z,385
2025-06-05T16:04:57.90525766Z,387
2025-06-05T16:05:42.560024419Z,388
2025-06-05T16:06:27.227300064Z,387
2025-06-05T16:07:11.891032369Z,384
2025-06-05T16:07:56.558394469Z,385
2025-06-05T16:09:25.829677268Z,384
2025-06-05T16:10:10.479486664Z,385
2025-06-05T16:10:55.142058056Z,388
2025-06-05T16:11:39.799399068Z,383
2025-06-05T16:12:24.456533087Z,386
2025-06-05T16:13:09.103170009Z,384
2025-06-05T16:13:53.73232533Z,386
