time,value
2025-06-05T08:31:18.236312784Z,372
2025-06-05T08:32:02.868620594Z,373
2025-06-05T08:32:47.544120077Z,374
2025-06-05T08:33:32.195395201Z,375
2025-06-05T08:34:16.859624783Z,374
2025-06-05T08:35:01.557236448Z,382
2025-06-05T08:35:46.179464086Z,381
2025-06-05T08:36:30.842013263Z,373
2025-06-05T08:37:15.549621462Z,375
2025-06-05T08:38:00.169096461Z,376
2025-06-05T08:38:44.826194222Z,375
2025-06-05T08:39:29.515191425Z,373
2025-06-05T08:40:14.17360714Z,374
2025-06-05T08:40:58.847975332Z,375
2025-06-05T08:41:43.498037102Z,373
2025-06-05T08:42:28.162370688Z,376
2025-06-05T08:43:12.791989591Z,374
2025-06-05T08:44:42.065466969Z,375
2025-06-05T08:45:26.734760015Z,376
2025-06-05T08:46:56.040960542Z,374
2025-06-05T08:47:40.702485992Z,375
2025-06-05T08:48:25.341490611Z,376
2025-06-05T08:49:09.979465598Z,377
2025-06-05T08:49:54.603865493Z,374
2025-06-05T08:50:39.268773833Z,376
2025-06-05T08:51:23.931450593Z,375
2025-06-05T08:52:08.597048496Z,382
2025-06-05T08:52:53.2616922Z,377
2025-06-05T08:54:22.566042588Z,378
2025-06-05T08:55:07.214441156Z,376
2025-06-05T08:55:51.875874392Z,375
2025-06-05T08:56:36.552289212Z,377
2025-06-05T08:57:21.220312714Z,375
2025-06-05T08:58:05.888609488Z,383
2025-06-05T08:58:50.549774115Z,377
2025-06-05T09:01:04.52305761Z,376
2025-06-05T09:02:33.793511838Z,377
2025-06-05T09:03:18.443784675Z,378
2025-06-05T09:04:03.110550457Z,377
2025-06-05T09:04:47.777090245Z,378
2025-06-05T09:05:32.423780235Z,376
2025-06-05T09:07:01.726388497Z,377
2025-06-05T09:07:46.405250013Z,382
2025-06-05T09:08:31.066550475Z,376
2025-06-05T09:09:15.801612035Z,385
2025-06-05T09:10:00.416870802Z,384
2025-06-05T09:10:45.066610222Z,378
2025-06-05T09:11:29.766984018Z,384
2025-06-05T09:12:14.414773867Z,377
2025-06-05T09:13:43.703503408Z,378
2025-06-05T09:14:28.397238034Z,377
2025-06-05T09:15:57.688652268Z,383
2025-06-05T09:16:42.362271017Z,379
2025-06-05T09:17:27.016462491Z,384
2025-06-05T09:18:11.669510307Z,379
2025-06-05T09:18:56.301509858Z,378
2025-06-05T09:20:25.572987229Z,377
2025-06-05T09:21:10.247322185Z,378
2025-06-05T09:23:24.206283705Z,381
2025-06-05T09:24:08.908665374Z,378
2025-06-05T09:24:53.542686553Z,384
2025-06-05T09:25:38.197372957Z,378
2025-06-05T09:26:22.871649591Z,380
2025-06-05T09:27:07.524926546Z,386
2025-06-05T09:27:52.182101792Z,381
2025-06-05T09:28:36.850261338Z,378
2025-06-05T09:29:21.506574328Z,379
2025-06-05T09:30:06.168842727Z,380
2025-06-05T09:31:35.454605567Z,381
2025-06-05T09:32:20.132795118Z,380
2025-06-05T09:33:49.432843406Z,387
2025-06-05T09:34:34.095692526Z,379
2025-06-05T09:35:18.755191981Z,388
2025-06-05T09:36:03.437217011Z,386
2025-06-05T09:36:48.061065514Z,380
2025-06-05T09:37:32.717356497Z,379
2025-06-05T09:38:17.383631635Z,381
2025-06-05T09:40:31.346412954Z,380
2025-06-05T09:41:16.068929156Z,387
2025-06-05T09:42:00.668171525Z,381
2025-06-05T09:42:45.298265055Z,379
2025-06-05T09:43:29.957231992Z,380
2025-06-05T09:44:14.599341812Z,381
2025-06-05T09:44:59.26355914Z,389
2025-06-05T09:45:43.912442981Z,382
2025-06-05T09:46:28.576152348Z,380
2025-06-05T09:47:13.238887683Z,379
2025-06-05T09:47:57.90559955Z,382
2025-06-05T09:48:42.552174207Z,380
2025-06-05T09:49:27.217398671Z,381
2025-06-05T09:50:11.887113151Z,380
2025-06-05T09:50:56.555333453Z,387
2025-06-05T09:51:41.216914225Z,383
2025-06-05T09:52:25.888451104Z,381
2025-06-05T09:54:39.838074633Z,383
2025-06-05T09:55:24.500780334Z,381
2025-06-05T09:56:09.172834081Z,379
2025-06-05T09:56:53.848133058Z,381
2025-06-05T09:57:38.499436493Z,380
2025-06-05T09:58:23.161844838Z,381
2025-06-05T09:59:07.83461862Z,383
2025-06-05T09:59:52.487802093Z,382
2025-06-05T10:01:21.792852723Z,381
2025-06-05T10:02:06.441487229Z,382
2025-06-05T10:02:51.092036984Z,381
2025-06-05T10:03:35.734968672Z,383
2025-06-05T10:04:20.394156193Z,388
2025-06-05T10:05:05.033871323Z,382
2025-06-05T10:05:49.668673678Z,381
2025-06-05T10:06:34.28114686Z,380
2025-06-05T10:07:18.903537638Z,382
2025-06-05T10:09:32.834750384Z,381
2025-06-05T10:10:17.478041331Z,382
2025-06-05T10:11:02.125427499Z,383
2025-06-05T10:11:46.784056145Z,390
2025-06-05T10:12:31.414272164Z,389
2025-06-05T10:13:16.064485046Z,382
2025-06-05T10:14:00.720903236Z,383
2025-06-05T10:15:30.027404153Z,382
2025-06-05T10:16:14.692066277Z,383
2025-06-05T10:16:59.359445691Z,382
2025-06-05T10:17:44.011263419Z,384
2025-06-05T10:18:28.659734928Z,382
2025-06-05T10:19:13.318410396Z,383
2025-06-05T10:19:57.982912275Z,384
2025-06-05T10:20:42.635781163Z,381
2025-06-05T10:21:27.315845485Z,382
2025-06-05T10:22:56.600486788Z,384
2025-06-05T10:23:41.266383439Z,383
2025-06-05T10:25:10.54569481Z,384
2025-06-05T10:28:09.105248747Z,390
2025-06-05T10:28:53.76900085Z,383
2025-06-05T10:29:38.425965606Z,391
2025-06-05T10:30:23.087138661Z,384
2025-06-05T10:31:07.731501179Z,383
2025-06-05T10:31:52.401236399Z,385
2025-06-05T10:32:37.066128231Z,383
2025-06-05T10:33:21.715325932Z,384
2025-06-05T10:34:06.377393582Z,383
2025-06-05T10:34:51.036177375Z,392
2025-06-05T10:35:35.669190757Z,390
2025-06-05T10:36:20.33823571Z,383
2025-06-05T10:37:04.977375159Z,384
2025-06-05T10:37:49.621964372Z,391
2025-06-05T10:38:34.284770867Z,384
2025-06-05T10:40:48.218015004Z,390
2025-06-05T10:41:32.885291481Z,384
2025-06-05T10:42:17.532945476Z,385
2025-06-05T10:43:02.164323632Z,384
2025-06-05T10:44:31.467689278Z,386
2025-06-05T10:45:16.127880417Z,385
2025-06-05T10:46:45.42850636Z,386
2025-06-05T10:48:14.729398745Z,385
2025-06-05T10:48:59.379194416Z,386
2025-06-05T10:49:44.044902198Z,391
2025-06-05T10:50:28.722675104Z,384
2025-06-05T10:51:13.385956714Z,385
2025-06-05T10:51:58.060965572Z,391
2025-06-05T10:52:42.72138315Z,385
2025-06-05T10:53:27.392727716Z,392
2025-06-05T10:54:12.07417083Z,385
2025-06-05T10:54:56.718708123Z,387
2025-06-05T10:55:41.482974386Z,385
2025-06-05T10:57:55.322279947Z,386
2025-06-05T10:58:39.992107972Z,387
2025-06-05T10:59:24.665883811Z,386
2025-06-05T11:00:53.963353619Z,394
2025-06-05T11:01:38.622541764Z,395
2025-06-05T11:02:23.277023317Z,386
2025-06-05T11:03:07.945083837Z,385
2025-06-05T11:03:52.591903853Z,386
2025-06-05T11:08:20.481782659Z,387
2025-06-05T11:09:05.134460574Z,393
2025-06-05T11:09:49.777213711Z,386
2025-06-05T11:13:33.051212975Z,388
2025-06-05T11:14:17.718168145Z,387
2025-06-05T11:15:02.387462677Z,388
2025-06-05T11:16:31.718737824Z,387
2025-06-05T11:17:16.394681837Z,394
2025-06-05T11:18:01.076470557Z,386
2025-06-05T11:18:45.716678018Z,393
2025-06-05T11:19:30.383296426Z,387
2025-06-05T11:20:15.051663493Z,388
2025-06-05T11:20:59.718288846Z,387
2025-06-05T11:21:44.379559831Z,388
2025-06-05T11:22:29.050496181Z,387
2025-06-05T11:25:27.658546666Z,388
2025-06-05T11:26:12.310170465Z,389
2025-06-05T11:26:57.002790992Z,394
2025-06-05T11:27:41.652077388Z,388
2025-06-05T11:28:26.326165375Z,387
2025-06-05T11:29:11.003113511Z,388
2025-06-05T11:32:09.633849944Z,397
2025-06-05T11:32:54.275972042Z,388
2025-06-05T11:33:38.947452952Z,393
2025-06-05T11:34:23.620968739Z,389
2025-06-05T11:37:22.257858736Z,388
2025-06-05T11:38:06.924929115Z,396
2025-06-05T11:38:51.592660515Z,389
2025-06-05T11:39:36.261633541Z,387
2025-06-05T11:40:20.958089422Z,396
2025-06-05T11:41:50.292333298Z,391
2025-06-05T11:42:34.931270336Z,389
2025-06-05T11:44:04.223870957Z,388
2025-06-05T11:44:48.854432854Z,394
2025-06-05T11:45:33.522548937Z,390
2025-06-05T11:46:18.181463831Z,396
2025-06-05T11:47:02.851702521Z,390
2025-06-05T11:47:47.527728376Z,396
2025-06-05T11:48:32.192773739Z,390
2025-06-05T11:49:16.844501534Z,391
2025-06-05T11:50:01.524968494Z,396
2025-06-05T11:50:46.185633631Z,390
2025-06-05T11:52:15.507668621Z,388
2025-06-05T11:53:00.218399079Z,389
2025-06-05T11:53:44.849206049Z,396
2025-06-05T11:54:29.507973971Z,389
2025-06-05T11:55:14.176680603Z,391
2025-06-05T11:55:58.822160754Z,396
2025-06-05T11:56:43.483569929Z,391
2025-06-05T11:57:28.1498442Z,397
2025-06-05T11:58:12.817724337Z,392
2025-06-05T11:58:57.486794427Z,396
2025-06-05T12:00:26.80607265Z,392
2025-06-05T12:01:11.470446549Z,391
2025-06-05T12:01:56.127767855Z,389
2025-06-05T12:02:40.780239037Z,397
2025-06-05T12:03:25.446613885Z,390
2025-06-05T12:04:54.752184159Z,391
2025-06-05T12:07:08.733594843Z,398
2025-06-05T12:07:53.402822991Z,391
2025-06-05T12:08:38.067881516Z,399
2025-06-05T12:09:22.726302229Z,390
2025-06-05T12:10:07.383027534Z,392
2025-06-05T12:10:52.050735524Z,391
2025-06-05T12:13:50.609572967Z,392
2025-06-05T12:14:35.272350373Z,393
2025-06-05T12:15:19.946415087Z,398
2025-06-05T12:16:04.614852176Z,392
2025-06-05T12:16:49.286738471Z,399
2025-06-05T12:17:33.949800876Z,392
2025-06-05T12:19:47.901813235Z,393
2025-06-05T12:20:32.567071897Z,392
2025-06-05T12:22:46.508173902Z,390
2025-06-05T12:23:31.178921218Z,392
2025-06-05T12:24:15.838777443Z,393
2025-06-05T12:25:45.124848481Z,400
2025-06-05T12:26:29.790434529Z,399
2025-06-05T12:27:14.476217658Z,400
2025-06-05T12:28:43.748249694Z,391
2025-06-05T12:29:28.42508503Z,393
2025-06-05T12:30:13.081166278Z,395
2025-06-05T12:30:57.745069887Z,392
2025-06-05T12:31:42.414127165Z,399
2025-06-05T12:32:27.050467608Z,394
2025-06-05T12:33:11.713523281Z,399
2025-06-05T12:33:56.364916157Z,400
2025-06-05T12:34:41.023747266Z,392
2025-06-05T12:35:25.680854143Z,393
2025-06-05T12:36:10.304033721Z,394
2025-06-05T12:37:39.627241561Z,395
2025-06-05T12:38:24.285266954Z,393
2025-06-05T12:41:22.885278931Z,394
2025-06-05T12:45:06.094409897Z,393
2025-06-05T12:45:50.74170315Z,394
2025-06-05T12:46:35.409443047Z,393
2025-06-05T12:47:20.070202988Z,394
2025-06-05T12:48:49.349414284Z,401
2025-06-05T12:49:33.983927557Z,395
2025-06-05T12:50:18.638474013Z,394
2025-06-05T12:51:03.319181158Z,395
2025-06-05T12:51:47.944711143Z,394
2025-06-05T12:54:46.554350648Z,392
2025-06-05T12:55:31.191794921Z,395
2025-06-05T12:57:45.12403837Z,397
2025-06-05T12:58:29.784385554Z,395
2025-06-05T12:59:14.439572699Z,396
2025-06-05T12:59:59.103817252Z,397
2025-06-05T13:00:43.764543266Z,395
2025-06-05T13:01:28.437610952Z,396
2025-06-05T13:02:13.093518339Z,395
2025-06-05T13:02:57.74630588Z,394
2025-06-05T13:03:42.406821644Z,397
2025-06-05T13:04:27.069412362Z,394
2025-06-05T13:05:11.743403886Z,396
2025-06-05T13:06:41.036808574Z,402
2025-06-05T13:07:25.704175844Z,395
2025-06-05T13:08:55.006728867Z,396
2025-06-05T13:09:39.654355972Z,395
2025-06-05T13:11:08.912720367Z,397
2025-06-05T13:11:53.556209168Z,402
2025-06-05T13:12:38.221826752Z,396
2025-06-05T13:14:07.518156616Z,402
2025-06-05T13:14:52.160636361Z,397
2025-06-05T13:15:36.829024089Z,403
2025-06-05T13:16:21.498238677Z,395
2025-06-05T13:17:06.148225863Z,396
2025-06-05T13:17:50.805384974Z,397
2025-06-05T13:20:49.37064893Z,403
2025-06-05T13:21:34.006502478Z,397
2025-06-05T13:24:32.586247634Z,395
2025-06-05T13:25:17.237467394Z,397
2025-06-05T13:27:31.158964229Z,396
2025-06-05T13:28:15.811351061Z,397
2025-06-05T13:29:00.463591804Z,396
2025-06-05T13:29:45.09202343Z,398
2025-06-05T13:31:14.3810934Z,397
2025-06-05T13:31:59.031393531Z,399
2025-06-05T13:32:43.666146002Z,398
2025-06-05T13:33:28.321743394Z,403
2025-06-05T13:34:12.957186027Z,398
2025-06-05T13:37:11.537159477Z,399
2025-06-05T13:37:56.197432308Z,405
2025-06-05T13:38:40.85602435Z,400
2025-06-05T13:39:25.518857609Z,398
2025-06-05T13:40:54.813496487Z,399
2025-06-05T13:41:39.455001885Z,398
2025-06-05T13:42:24.100593616Z,399
2025-06-05T13:43:53.37750505Z,398
2025-06-05T13:44:37.996002318Z,405
2025-06-05T13:45:22.659030511Z,398
2025-06-05T13:46:07.319169067Z,400
2025-06-05T13:46:51.970811638Z,398
2025-06-05T13:47:36.617103168Z,399
2025-06-05T13:50:35.163766877Z,400
2025-06-05T13:52:04.48450884Z,401
2025-06-05T13:52:49.132634004Z,405
2025-06-05T13:53:33.778282249Z,398
2025-06-05T13:54:18.442413865Z,400
2025-06-05T13:55:03.116582426Z,401
2025-06-05T13:55:47.792199483Z,400
2025-06-05T13:57:17.08948156Z,399
2025-06-05T13:58:01.747259941Z,400
2025-06-05T13:58:46.41042196Z,401
2025-06-05T13:59:31.080717482Z,400
2025-06-05T14:01:00.388507958Z,399
2025-06-05T14:01:45.05006574Z,402
2025-06-05T14:02:29.705121097Z,401
2025-06-05T14:03:58.999115653Z,399
2025-06-05T14:04:43.668351628Z,401
2025-06-05T14:05:28.32428476Z,406
2025-06-05T14:06:12.972595859Z,400
2025-06-05T14:06:57.650015365Z,402
2025-06-05T14:08:26.95507834Z,400
2025-06-05T14:09:11.618001794Z,401
2025-06-05T14:09:56.28806384Z,400
2025-06-05T14:10:40.950916107Z,402
2025-06-05T14:11:25.616022942Z,401
2025-06-05T14:12:54.929752839Z,400
2025-06-05T14:13:39.596491402Z,401
2025-06-05T14:15:08.88542943Z,400
2025-06-05T14:15:53.561037006Z,401
2025-06-05T14:17:22.864886876Z,402
2025-06-05T14:18:07.542585357Z,400
2025-06-05T14:18:52.189167683Z,408
2025-06-05T14:19:36.849634628Z,400
2025-06-05T14:20:21.486418236Z,403
2025-06-05T14:21:06.150218474Z,400
2025-06-05T14:21:50.805411315Z,402
2025-06-05T14:22:35.4714962Z,403
2025-06-05T14:24:04.77550943Z,401
2025-06-05T14:24:49.487521023Z,402
2025-06-05T14:25:34.104982344Z,401
2025-06-05T14:27:03.392179086Z,402
2025-06-05T14:27:48.060565642Z,403
2025-06-05T14:29:17.368695445Z,402
2025-06-05T14:30:02.018830397Z,403
2025-06-05T14:31:31.309232634Z,401
2025-06-05T14:32:15.959809633Z,402
2025-06-05T14:33:00.624771891Z,401
2025-06-05T14:33:45.258155971Z,402
2025-06-05T14:34:29.91536211Z,403
2025-06-05T14:35:14.573913439Z,400
2025-06-05T14:35:59.223102293Z,409
2025-06-05T14:36:43.878917259Z,404
2025-06-05T14:37:28.542180231Z,403
2025-06-05T14:38:13.190250516Z,402
2025-06-05T14:38:57.836517499Z,401
2025-06-05T14:39:42.502437198Z,403
2025-06-05T14:40:27.161114245Z,408
2025-06-05T14:41:11.818510199Z,403
2025-06-05T14:42:41.121937177Z,402
2025-06-05T14:43:25.769034147Z,403
2025-06-05T14:44:10.427676492Z,402
2025-06-05T14:45:39.702849193Z,403
2025-06-05T14:46:24.361791239Z,401
2025-06-05T14:47:09.01758642Z,403
2025-06-05T14:47:53.662805823Z,404
2025-06-05T14:48:38.310711191Z,403
2025-06-05T14:49:22.954705825Z,404
2025-06-05T14:50:07.628989906Z,402
2025-06-05T14:50:52.270138962Z,401
2025-06-05T14:51:36.940416522Z,408
2025-06-05T14:52:21.603609652Z,404
2025-06-05T14:53:06.261354546Z,403
2025-06-05T14:53:50.911578254Z,402
2025-06-05T14:54:35.580144789Z,403
2025-06-05T14:56:49.503502548Z,402
2025-06-05T14:57:34.168715528Z,403
2025-06-05T14:59:03.461649745Z,402
2025-06-05T14:59:48.109616235Z,404
2025-06-05T15:02:46.665743538Z,405
2025-06-05T15:03:31.30428003Z,403
2025-06-05T15:04:15.961325533Z,410
2025-06-05T15:05:00.618716595Z,405
2025-06-05T15:05:45.281691469Z,403
2025-06-05T15:06:29.931152848Z,404
2025-06-05T15:07:59.220781992Z,403
2025-06-05T15:08:43.87914509Z,404
2025-06-05T15:09:28.514688884Z,405
2025-06-05T15:10:13.145808732Z,404
2025-06-05T15:10:57.797468817Z,403
2025-06-05T15:11:42.42750698Z,405
2025-06-05T15:12:27.069877468Z,406
2025-06-05T15:13:11.737848181Z,410
2025-06-05T15:13:56.370117533Z,405
2025-06-05T15:14:41.015853549Z,408
2025-06-05T15:15:25.677042832Z,405
2025-06-05T15:16:10.338391986Z,404
2025-06-05T15:17:39.636527006Z,405
2025-06-05T15:18:24.324988484Z,404
2025-06-05T15:19:08.956212277Z,405
2025-06-05T15:19:53.628099053Z,403
2025-06-05T15:20:38.264120068Z,402
2025-06-05T15:21:22.926979734Z,405
2025-06-05T15:22:07.576712156Z,404
2025-06-05T15:23:36.888550754Z,408
2025-06-05T15:24:21.562924491Z,405
2025-06-05T15:25:06.217894618Z,404
2025-06-05T15:25:50.883578102Z,405
2025-06-05T15:28:04.830489559Z,406
2025-06-05T15:28:49.497479719Z,405
2025-06-05T15:29:34.169113684Z,411
2025-06-05T15:30:18.827738412Z,405
2025-06-05T15:31:03.469578482Z,404
2025-06-05T15:31:48.123631988Z,406
2025-06-05T15:32:32.788855852Z,405
2025-06-05T15:33:17.428616894Z,404
2025-06-05T15:34:02.083609611Z,405
2025-06-05T15:34:46.748231941Z,406
2025-06-05T15:35:31.381975901Z,405
2025-06-05T15:37:45.301136556Z,407
2025-06-05T15:38:29.945323909Z,406
2025-06-05T15:39:59.242130545Z,407
2025-06-05T15:40:43.912034584Z,406
2025-06-05T15:42:13.178031561Z,404
2025-06-05T15:42:57.822580156Z,405
2025-06-05T15:43:42.473743414Z,406
2025-06-05T15:44:27.085102691Z,405
2025-06-05T15:45:11.744793994Z,408
2025-06-05T15:45:56.400428038Z,404
2025-06-05T15:46:41.058498734Z,405
2025-06-05T15:48:10.332769955Z,413
2025-06-05T15:48:54.968871451Z,406
2025-06-05T15:49:39.620958597Z,412
2025-06-05T15:51:08.925302647Z,404
2025-06-05T15:51:53.562532851Z,413
2025-06-05T15:53:22.872492967Z,408
2025-06-05T15:54:07.528712658Z,407
2025-06-05T15:55:36.822213066Z,405
2025-06-05T15:56:21.464289373Z,406
2025-06-05T15:57:06.116415133Z,405
2025-06-05T15:57:50.769847709Z,406
2025-06-05T16:00:49.35524119Z,407
2025-06-05T16:01:33.994664973Z,408
2025-06-05T16:02:18.64135771Z,405
2025-06-05T16:03:03.297397194Z,408
2025-06-05T16:03:47.951557077Z,406
2025-06-05T16:04:32.612924554Z,407
2025-06-05T16:05:17.281213054Z,408
2025-06-05T16:06:01.943065648Z,407
2025-06-05T16:06:46.602080454Z,411
2025-06-05T16:07:31.263637139Z,407
2025-06-05T16:10:29.852029601Z,413
2025-06-05T16:11:14.516787505Z,407
2025-06-05T16:11:59.185367783Z,406
2025-06-05T16:12:43.830230037Z,407
2025-06-05T16:14:57.767408404Z,408
2025-06-05T16:15:42.432113737Z,407
2025-06-05T16:16:27.075308886Z,408
2025-06-05T16:17:11.732170576Z,409
2025-06-05T16:17:56.382056977Z,406
2025-06-05T16:18:41.046434121Z,408
2025-06-05T16:19:25.714901215Z,414
2025-06-05T16:20:10.386157468Z,408
2025-06-05T16:20:55.013857332Z,414
2025-06-05T16:21:39.679369989Z,409
2025-06-05T16:22:24.330614848Z,408
2025-06-05T16:25:22.911569619Z,407
2025-06-05T16:26:07.560313707Z,409
2025-06-05T16:26:52.223239875Z,408
2025-06-05T16:27:36.880774455Z,407
2025-06-05T16:28:21.542229443Z,408
2025-06-05T16:30:35.45008299Z,409
2025-06-05T16:31:20.09628848Z,408
2025-06-05T16:32:04.751373767Z,407
2025-06-05T16:32:49.425132342Z,416
2025-06-05T16:33:34.080765986Z,408
2025-06-05T16:35:47.978111354Z,410
2025-06-05T16:36:32.642016431Z,409
2025-06-05T16:40:15.863224002Z,410
2025-06-05T16:41:45.157579779Z,408
2025-06-05T16:42:29.797872757Z,409
2025-06-05T16:44:43.743160814Z,410
2025-06-05T16:45:28.407024458Z,408
2025-06-05T16:46:13.072757784Z,409
2025-06-05T16:46:57.699845052Z,410
2025-06-05T16:48:26.971923432Z,408
2025-06-05T16:49:11.614928475Z,410
2025-06-05T16:49:56.281271641Z,408
2025-06-05T16:51:25.573731501Z,410
2025-06-05T16:52:10.239685952Z,408
2025-06-05T16:52:54.88666633Z,409
2025-06-05T16:53:39.535219741Z,410
2025-06-05T16:55:08.829742404Z,409
2025-06-05T16:55:53.477122665Z,410
2025-06-05T16:56:38.11532012Z,408
2025-06-05T16:57:22.776217495Z,410
2025-06-05T16:58:07.435596552Z,409
2025-06-05T16:58:52.100829877Z,410
2025-06-05T17:00:21.397842003Z,409
2025-06-05T17:01:06.054902923Z,410
2025-06-05T17:04:04.623108122Z,416
2025-06-05T17:04:49.257112599Z,408
2025-06-05T17:05:33.921674555Z,413
2025-06-05T17:06:18.563832201Z,411
2025-06-05T17:07:03.223525969Z,409
2025-06-05T17:07:47.896181359Z,410
2025-06-05T17:08:32.541531397Z,416
2025-06-05T17:09:17.183418774Z,412
2025-06-05T17:10:01.821938482Z,410
2025-06-05T17:11:31.098453251Z,411
2025-06-05T17:12:15.757215845Z,410
2025-06-05T17:13:45.038555859Z,413
2025-06-05T17:14:29.707571181Z,409
2025-06-05T17:15:14.364308925Z,410
2025-06-05T17:16:43.68359005Z,411
2025-06-05T17:17:28.346647398Z,412
2025-06-05T17:18:13.002349784Z,409
2025-06-05T17:18:57.636455342Z,411
2025-06-05T17:19:42.285820952Z,410
2025-06-05T17:20:26.935120414Z,412
2025-06-05T17:21:11.595013758Z,411
2025-06-05T17:21:56.258041646Z,410
2025-06-05T17:23:25.572507686Z,411
2025-06-05T17:24:10.239942723Z,409
2025-06-05T17:24:54.907662936Z,410
2025-06-05T17:25:39.568487527Z,411
2025-06-05T17:26:24.223781047Z,412
2025-06-05T17:27:53.554820046Z,416
2025-06-05T17:28:38.200031214Z,409
2025-06-05T17:29:22.843804768Z,411
2025-06-05T17:31:36.772772492Z,410
2025-06-05T17:32:21.435986446Z,412
2025-06-05T17:34:35.376736714Z,410
2025-06-05T17:35:20.041928902Z,411
2025-06-05T17:36:04.709498061Z,412
2025-06-05T17:37:34.012897696Z,410
