time,value
2025-06-05T09:04:19.14292139Z,355
2025-06-05T09:05:03.791840177Z,352
2025-06-05T09:05:48.460062211Z,348
2025-06-05T09:06:33.120229183Z,349
2025-06-05T09:07:17.768085843Z,347
2025-06-05T09:08:02.457489563Z,349
2025-06-05T09:08:47.108982666Z,348
2025-06-05T09:09:31.773863398Z,356
2025-06-05T09:10:16.44361768Z,350
2025-06-05T09:11:01.227247928Z,352
2025-06-05T09:11:45.767643854Z,351
2025-06-05T09:12:30.442654966Z,355
2025-06-05T09:13:15.123051765Z,352
2025-06-05T09:13:59.774872737Z,351
2025-06-05T09:14:44.411986154Z,349
2025-06-05T09:15:29.055187001Z,353
2025-06-05T09:16:13.724255697Z,350
2025-06-05T09:16:58.392384908Z,348
2025-06-05T09:19:56.964062731Z,350
2025-06-05T09:20:41.618116374Z,352
2025-06-05T09:21:26.28147967Z,356
2025-06-05T09:22:10.939009086Z,350
2025-06-05T09:22:55.586469886Z,348
2025-06-05T09:23:40.245396205Z,352
2025-06-05T09:24:24.907476267Z,355
2025-06-05T09:25:09.575936304Z,354
2025-06-05T09:25:54.241059276Z,352
2025-06-05T09:26:38.90273133Z,348
2025-06-05T09:27:23.55795063Z,351
2025-06-05T09:28:08.221196679Z,349
2025-06-05T09:28:52.896080695Z,351
2025-06-05T09:29:37.544615197Z,350
2025-06-05T09:30:22.18425939Z,353
2025-06-05T09:31:06.834862518Z,356
2025-06-05T09:31:51.49690278Z,357
2025-06-05T09:32:36.180021336Z,351
2025-06-05T09:33:20.923765061Z,348
2025-06-05T09:34:05.475538219Z,350
2025-06-05T09:34:50.138052811Z,351
2025-06-05T09:35:34.793253702Z,348
2025-06-05T09:36:19.442076947Z,349
2025-06-05T09:37:04.096254413Z,351
2025-06-05T09:37:48.765657014Z,346
2025-06-05T09:38:33.425591262Z,356
2025-06-05T09:39:18.078876562Z,348
2025-06-05T09:40:02.724630829Z,351
2025-06-05T09:40:47.407140936Z,356
2025-06-05T09:41:32.053402956Z,349
2025-06-05T09:43:01.337278107Z,347
2025-06-05T09:43:45.972953911Z,351
2025-06-05T09:44:30.636393074Z,350
2025-06-05T09:45:15.298844648Z,348
2025-06-05T09:45:59.950222674Z,349
2025-06-05T09:46:44.61450288Z,350
2025-06-05T09:47:29.279343879Z,348
2025-06-05T09:48:13.940977802Z,351
2025-06-05T09:48:58.594567234Z,354
2025-06-05T09:49:43.262424434Z,351
2025-06-05T09:50:27.926562649Z,350
2025-06-05T09:51:12.588705021Z,352
2025-06-05T09:51:57.260221185Z,349
2025-06-05T09:52:41.925531808Z,348
2025-06-05T09:54:11.207002738Z,356
2025-06-05T09:54:55.882120264Z,352
2025-06-05T09:55:40.548306392Z,351
2025-06-05T09:56:25.20905794Z,349
2025-06-05T09:57:09.869841551Z,353
2025-06-05T09:57:54.546605438Z,347
2025-06-05T09:58:39.21169599Z,350
2025-06-05T10:00:08.517819697Z,348
2025-06-05T10:00:53.175119382Z,351
2025-06-05T10:01:37.842505225Z,350
2025-06-05T10:03:07.1086395Z,348
2025-06-05T10:03:51.776333704Z,349
2025-06-05T10:05:21.058517236Z,351
2025-06-05T10:07:34.947363789Z,347
2025-06-05T10:08:19.570999134Z,351
2025-06-05T10:09:04.214162862Z,349
2025-06-05T10:10:33.504133117Z,355
2025-06-05T10:11:18.145500228Z,358
2025-06-05T10:12:02.782262333Z,348
2025-06-05T10:12:47.446722702Z,349
2025-06-05T10:14:16.761666895Z,350
2025-06-05T10:15:01.401077839Z,352
2025-06-05T10:15:46.072790246Z,349
2025-06-05T10:16:30.737772343Z,348
2025-06-05T10:17:15.381622721Z,351
2025-06-05T10:18:00.02976422Z,354
2025-06-05T10:18:44.720422239Z,349
2025-06-05T10:19:29.369256789Z,350
2025-06-05T10:20:58.67284899Z,351
2025-06-05T10:21:43.337721434Z,350
2025-06-05T10:23:12.642124415Z,357
2025-06-05T10:23:57.30516427Z,348
2025-06-05T10:24:41.922588907Z,350
2025-06-05T10:25:26.59187652Z,355
2025-06-05T10:26:55.843176628Z,356
2025-06-05T10:27:40.487180512Z,351
2025-06-05T10:28:25.151940084Z,350
2025-06-05T10:29:09.802710607Z,357
2025-06-05T10:29:54.458390396Z,358
2025-06-05T10:30:39.114634673Z,348
2025-06-05T10:31:23.776987888Z,349
2025-06-05T10:32:08.442687202Z,350
2025-06-05T10:32:53.090209459Z,349
2025-06-05T10:33:37.766305345Z,350
2025-06-05T10:35:51.702797411Z,351
2025-06-05T10:36:36.370349169Z,349
2025-06-05T10:37:21.019924777Z,350
2025-06-05T10:38:05.662662056Z,349
2025-06-05T10:38:50.309819664Z,352
2025-06-05T10:39:34.956765741Z,351
2025-06-05T10:40:19.59755298Z,349
2025-06-05T10:41:04.257978543Z,350
2025-06-05T10:41:48.923796161Z,351
2025-06-05T10:43:18.210443568Z,349
2025-06-05T10:44:02.855601211Z,355
2025-06-05T10:44:47.50255777Z,358
2025-06-05T10:45:32.16897424Z,350
2025-06-05T10:47:46.099937448Z,348
2025-06-05T10:49:15.42613623Z,351
2025-06-05T10:50:00.083685703Z,350
2025-06-05T10:50:44.74814868Z,348
2025-06-05T10:51:29.420359202Z,351
2025-06-05T10:52:14.09479156Z,349
2025-06-05T10:52:58.769330153Z,350
2025-06-05T10:53:43.427688721Z,348
2025-06-05T10:54:28.097844554Z,351
2025-06-05T10:55:12.763145546Z,348
2025-06-05T10:55:57.427529786Z,352
2025-06-05T10:56:42.061168159Z,357
2025-06-05T10:57:26.69605966Z,352
2025-06-05T10:58:11.367905762Z,351
2025-06-05T10:58:56.040547102Z,350
2025-06-05T10:59:40.698718491Z,349
2025-06-05T11:02:39.317185884Z,354
2025-06-05T11:03:23.984722521Z,356
2025-06-05T11:04:08.621121247Z,348
2025-06-05T11:04:53.266644891Z,350
2025-06-05T11:06:22.560023104Z,349
2025-06-05T11:07:07.210169118Z,350
2025-06-05T11:07:51.845129073Z,349
2025-06-05T11:08:36.500951522Z,351
2025-06-05T11:09:21.154187389Z,356
2025-06-05T11:10:05.83112714Z,355
2025-06-05T11:10:50.481374412Z,349
2025-06-05T11:11:35.130084071Z,350
2025-06-05T11:12:19.783493847Z,351
2025-06-05T11:13:04.42653546Z,350
2025-06-05T11:13:49.09354807Z,349
2025-06-05T11:14:33.748270345Z,350
2025-06-05T11:15:18.42841868Z,349
2025-06-05T11:16:03.091179775Z,357
2025-06-05T11:16:47.76370455Z,348
2025-06-05T11:17:32.439652017Z,350
2025-06-05T11:19:01.759784007Z,352
2025-06-05T11:19:46.425583485Z,350
2025-06-05T11:20:31.087841635Z,349
2025-06-05T11:21:15.755392644Z,351
2025-06-05T11:22:00.425649741Z,350
2025-06-05T11:23:29.725360237Z,348
2025-06-05T11:24:14.377329415Z,351
2025-06-05T11:24:59.034042828Z,348
2025-06-05T11:25:43.683893312Z,355
2025-06-05T11:26:28.347889847Z,359
2025-06-05T11:27:13.020057112Z,348
2025-06-05T11:27:57.700639835Z,351
2025-06-05T11:28:42.37528212Z,349
2025-06-05T11:30:11.692044755Z,358
2025-06-05T11:30:56.355695014Z,351
2025-06-05T11:31:40.998240517Z,348
2025-06-05T11:32:25.659922275Z,358
2025-06-05T11:33:10.316473715Z,353
2025-06-05T11:33:54.990689407Z,348
2025-06-05T11:34:39.660098785Z,353
2025-06-05T11:35:24.311406865Z,346
2025-06-05T11:36:08.967835206Z,347
2025-06-05T11:36:53.776672023Z,354
2025-06-05T11:37:38.31959061Z,356
2025-06-05T11:38:22.969638871Z,355
2025-06-05T11:39:07.633735991Z,350
2025-06-05T11:39:52.308416829Z,354
2025-06-05T11:40:36.986754331Z,349
2025-06-05T11:41:21.632618596Z,348
2025-06-05T11:42:06.30220591Z,349
2025-06-05T11:42:50.964210118Z,350
2025-06-05T11:43:35.591857543Z,354
2025-06-05T11:44:20.239249859Z,356
2025-06-05T11:45:04.896987272Z,350
2025-06-05T11:46:34.219924938Z,353
2025-06-05T11:47:18.889907322Z,350
2025-06-05T11:48:03.577727279Z,349
2025-06-05T11:49:32.887414541Z,352
2025-06-05T11:50:17.555409213Z,358
2025-06-05T11:51:02.22801286Z,352
2025-06-05T11:51:46.894060731Z,353
2025-06-05T11:52:31.545749767Z,351
2025-06-05T11:53:16.218035239Z,350
2025-06-05T11:54:00.879073643Z,348
2025-06-05T11:54:45.54407336Z,356
2025-06-05T11:55:30.202430135Z,353
2025-06-05T11:56:14.8552243Z,351
2025-06-05T11:56:59.524458446Z,348
2025-06-05T11:57:44.197028968Z,351
2025-06-05T11:58:28.858794565Z,348
2025-06-05T11:59:13.530174191Z,358
2025-06-05T11:59:58.174200588Z,355
2025-06-05T12:00:42.849953797Z,349
2025-06-05T12:02:56.826374617Z,350
2025-06-05T12:04:26.131531045Z,351
2025-06-05T12:05:10.791027413Z,352
2025-06-05T12:05:55.447192036Z,350
2025-06-05T12:06:40.103776018Z,355
2025-06-05T12:07:24.787887693Z,350
2025-06-05T12:08:09.458906224Z,351
2025-06-05T12:08:54.103971571Z,353
2025-06-05T12:09:38.756970261Z,349
2025-06-05T12:10:23.423500284Z,350
2025-06-05T12:11:08.087882273Z,356
2025-06-05T12:11:52.728080508Z,357
2025-06-05T12:12:37.365023179Z,349
2025-06-05T12:13:21.997970227Z,351
2025-06-05T12:14:06.645956436Z,350
2025-06-05T12:14:51.318852223Z,358
2025-06-05T12:15:35.989168984Z,352
2025-06-05T12:16:20.66610142Z,349
2025-06-05T12:17:05.401542671Z,353
2025-06-05T12:17:49.994255697Z,347
2025-06-05T12:18:34.64055723Z,348
2025-06-05T12:19:19.277061245Z,350
2025-06-05T12:20:03.935684226Z,352
2025-06-05T12:20:48.604706465Z,349
2025-06-05T12:21:33.266498478Z,360
2025-06-05T12:22:17.877506843Z,351
2025-06-05T12:23:02.54688967Z,349
2025-06-05T12:23:47.216505085Z,348
2025-06-05T12:25:16.496395323Z,354
2025-06-05T12:26:01.161338805Z,350
2025-06-05T12:26:45.830934949Z,349
2025-06-05T12:28:15.124312119Z,356
2025-06-05T12:28:59.785581545Z,350
2025-06-05T12:29:44.4607736Z,351
2025-06-05T12:31:13.78008497Z,348
2025-06-05T12:32:43.087292189Z,351
2025-06-05T12:33:27.745992885Z,348
2025-06-05T12:34:12.397053623Z,349
2025-06-05T12:34:57.063569809Z,351
2025-06-05T12:36:26.404555148Z,347
2025-06-05T12:37:11.006337844Z,350
2025-06-05T12:37:55.666140537Z,349
2025-06-05T12:38:40.32320643Z,354
2025-06-05T12:39:24.97999501Z,349
2025-06-05T12:40:09.621052622Z,357
2025-06-05T12:40:54.283597527Z,359
2025-06-05T12:41:38.90976488Z,353
2025-06-05T12:42:23.557976759Z,357
2025-06-05T12:43:52.844824847Z,351
2025-06-05T12:44:37.487934501Z,350
2025-06-05T12:46:06.780758209Z,352
2025-06-05T12:46:51.445091276Z,351
2025-06-05T12:48:20.772958724Z,349
2025-06-05T12:50:34.670128214Z,351
2025-06-05T12:52:03.980828319Z,348
2025-06-05T12:52:48.644915761Z,351
2025-06-05T12:53:33.279745289Z,352
2025-06-05T12:54:17.934227288Z,349
2025-06-05T12:55:47.220220288Z,351
2025-06-05T12:56:31.870144244Z,352
2025-06-05T12:57:16.501869417Z,357
2025-06-05T12:58:01.159359274Z,348
2025-06-05T12:58:45.814624866Z,351
2025-06-05T12:59:30.478756777Z,352
2025-06-05T13:00:15.147165278Z,350
2025-06-05T13:00:59.806907075Z,356
2025-06-05T13:01:44.465826146Z,350
2025-06-05T13:02:29.132349255Z,357
2025-06-05T13:03:13.795793277Z,348
2025-06-05T13:03:58.443033526Z,349
2025-06-05T13:04:43.101387836Z,352
2025-06-05T13:05:27.766407784Z,349
2025-06-05T13:06:12.417769347Z,347
2025-06-05T13:06:57.077091057Z,351
2025-06-05T13:07:41.740487114Z,349
2025-06-05T13:08:26.387500551Z,351
2025-06-05T13:09:11.048579135Z,353
2025-06-05T13:09:55.677591583Z,352
2025-06-05T13:10:40.313732312Z,349
2025-06-05T13:12:09.601344436Z,351
2025-06-05T13:12:54.262383734Z,350
2025-06-05T13:13:38.892367836Z,352
2025-06-05T13:14:23.542939853Z,350
2025-06-05T13:15:08.20680099Z,352
2025-06-05T13:15:52.875843884Z,356
2025-06-05T13:16:37.536547598Z,352
2025-06-05T13:17:22.182183034Z,348
2025-06-05T13:18:06.845502542Z,351
2025-06-05T13:18:51.476220766Z,352
2025-06-05T13:19:36.101910726Z,356
2025-06-05T13:20:20.743852258Z,352
2025-06-05T13:21:05.405100455Z,356
2025-06-05T13:22:34.659862123Z,352
2025-06-05T13:23:19.314632996Z,350
2025-06-05T13:24:03.96593806Z,351
2025-06-05T13:25:33.255993516Z,353
2025-06-05T13:26:17.90276145Z,352
2025-06-05T13:27:02.538483148Z,353
2025-06-05T13:28:31.831652885Z,352
2025-06-05T13:30:01.124748Z,353
2025-06-05T13:30:45.750902746Z,350
2025-06-05T13:31:30.404753153Z,353
2025-06-05T13:35:13.617712826Z,352
2025-06-05T13:36:42.907844049Z,349
2025-06-05T13:37:27.569681437Z,351
2025-06-05T13:38:12.236000869Z,352
2025-06-05T13:38:56.902928897Z,353
2025-06-05T13:39:41.55933567Z,350
2025-06-05T13:40:26.191942864Z,352
2025-06-05T13:41:10.853568128Z,351
2025-06-05T13:41:55.499632594Z,352
2025-06-05T13:43:24.737078283Z,351
2025-06-05T13:44:54.045197121Z,353
2025-06-05T13:45:38.700706808Z,350
2025-06-05T13:46:23.346936456Z,352
2025-06-05T13:47:07.995731373Z,351
2025-06-05T13:47:52.632636591Z,352
2025-06-05T13:48:37.273707896Z,349
2025-06-05T13:49:21.890301737Z,350
2025-06-05T13:50:06.543280301Z,353
2025-06-05T13:50:51.209360905Z,354
2025-06-05T13:51:35.836085157Z,353
2025-06-05T13:52:20.498458077Z,352
2025-06-05T13:53:05.167872937Z,350
2025-06-05T13:53:49.822193975Z,353
2025-06-05T13:54:34.489838089Z,349
2025-06-05T13:55:19.155868997Z,351
2025-06-05T13:56:03.808165967Z,358
2025-06-05T13:56:48.463124071Z,350
2025-06-05T13:58:17.779401728Z,349
2025-06-05T13:59:02.456945004Z,351
2025-06-05T13:59:47.124926189Z,349
2025-06-05T14:00:31.758366472Z,352
2025-06-05T14:01:16.420696407Z,353
2025-06-05T14:02:01.094560556Z,354
2025-06-05T14:02:45.750708918Z,351
2025-06-05T14:03:30.369572758Z,350
2025-06-05T14:04:15.034674041Z,352
2025-06-05T14:04:59.702554308Z,350
2025-06-05T14:05:44.351936248Z,352
2025-06-05T14:06:29.013749642Z,349
2025-06-05T14:07:13.680160363Z,352
2025-06-05T14:07:58.335979714Z,351
2025-06-05T14:08:43.003571087Z,353
2025-06-05T14:09:27.661721364Z,349
2025-06-05T14:10:12.321550391Z,352
2025-06-05T14:10:56.989411786Z,356
2025-06-05T14:11:41.659936102Z,352
2025-06-05T14:12:26.302459046Z,351
2025-06-05T14:13:10.964962463Z,350
2025-06-05T14:13:55.616386559Z,351
2025-06-05T14:14:40.266034527Z,350
2025-06-05T14:15:24.930498408Z,354
2025-06-05T14:16:09.595089385Z,348
2025-06-05T14:16:54.243203496Z,352
2025-06-05T14:17:38.913167419Z,350
2025-06-05T14:18:23.578000069Z,348
2025-06-05T14:19:08.224588141Z,350
2025-06-05T14:20:37.534305376Z,353
2025-06-05T14:21:22.175410408Z,351
2025-06-05T14:22:06.841581566Z,349
2025-06-05T14:22:51.508595503Z,356
2025-06-05T14:23:36.160228921Z,355
2025-06-05T14:24:20.813500877Z,349
2025-06-05T14:25:05.473935124Z,350
2025-06-05T14:25:50.141718877Z,355
2025-06-05T14:26:34.773594358Z,351
2025-06-05T14:27:19.434979124Z,352
2025-06-05T14:28:04.098109937Z,350
2025-06-05T14:28:48.752954629Z,352
2025-06-05T14:30:18.059565887Z,351
2025-06-05T14:31:47.353241427Z,352
2025-06-05T14:32:32.00243062Z,351
2025-06-05T14:34:01.2904938Z,359
2025-06-05T14:34:45.956405456Z,350
2025-06-05T14:36:59.914950735Z,348
2025-06-05T14:38:29.236218949Z,351
2025-06-05T14:39:13.878406617Z,350
2025-06-05T14:39:58.536933529Z,349
2025-06-05T14:40:43.196717444Z,351
2025-06-05T14:41:27.864496511Z,354
2025-06-05T14:42:12.507715238Z,352
2025-06-05T14:42:57.141908674Z,359
2025-06-05T14:43:41.846600945Z,351
2025-06-05T14:44:26.457436073Z,349
2025-06-05T14:45:11.098537323Z,358
2025-06-05T14:45:55.736032114Z,349
2025-06-05T14:46:40.395829844Z,350
2025-06-05T14:47:25.062370647Z,356
2025-06-05T14:48:09.690859906Z,350
2025-06-05T14:49:39.003503426Z,351
2025-06-05T14:50:23.648941546Z,357
2025-06-05T14:51:08.311815392Z,350
2025-06-05T14:51:52.97190534Z,352
2025-06-05T14:52:37.637160587Z,350
2025-06-05T14:53:22.291350286Z,354
2025-06-05T14:54:06.951771265Z,348
2025-06-05T14:54:51.600313712Z,349
2025-06-05T14:56:20.878815451Z,350
2025-06-05T14:57:05.541989878Z,349
2025-06-05T14:57:50.205994692Z,352
2025-06-05T15:00:04.151520239Z,351
2025-06-05T15:00:48.781914925Z,352
2025-06-05T15:01:33.413982307Z,351
2025-06-05T15:02:18.118980313Z,350
2025-06-05T15:03:47.334660406Z,353
2025-06-05T15:04:31.999436428Z,350
2025-06-05T15:05:16.662666824Z,351
2025-06-05T15:06:01.321939883Z,349
2025-06-05T15:06:45.949439456Z,351
2025-06-05T15:07:30.591037144Z,349
2025-06-05T15:08:15.238976107Z,355
2025-06-05T15:08:59.890279326Z,349
2025-06-05T15:10:29.182565722Z,350
2025-06-05T15:11:58.461508974Z,348
2025-06-05T15:12:43.101051956Z,351
2025-06-05T15:14:57.053728624Z,349
2025-06-05T15:15:41.711068346Z,348
2025-06-05T15:16:26.381819339Z,350
2025-06-05T15:17:55.679326419Z,353
2025-06-05T15:18:40.331436822Z,350
2025-06-05T15:19:24.994125065Z,349
2025-06-05T15:20:09.647655496Z,350
2025-06-05T15:20:54.301957664Z,347
2025-06-05T15:21:38.959923572Z,349
2025-06-05T15:22:23.60014154Z,350
2025-06-05T15:23:08.334727892Z,351
2025-06-05T15:23:52.930139161Z,349
2025-06-05T15:24:37.58925916Z,351
2025-06-05T15:25:22.255590021Z,354
2025-06-05T15:26:06.928810258Z,349
2025-06-05T15:26:51.57914429Z,351
2025-06-05T15:27:36.20357973Z,349
2025-06-05T15:28:20.869710512Z,350
2025-06-05T15:29:05.540986009Z,348
2025-06-05T15:29:50.20265771Z,351
2025-06-05T15:30:34.843439201Z,350
2025-06-05T15:31:19.503705209Z,352
2025-06-05T15:32:04.165971228Z,351
2025-06-05T15:32:48.820197578Z,353
2025-06-05T15:33:33.461567912Z,350
2025-06-05T15:34:18.110018192Z,348
2025-06-05T15:35:02.76372866Z,349
2025-06-05T15:35:47.421102685Z,352
2025-06-05T15:36:32.044985237Z,349
2025-06-05T15:37:16.68171122Z,351
2025-06-05T15:38:01.327886005Z,350
2025-06-05T15:38:45.988681463Z,352
2025-06-05T15:39:30.621074131Z,350
2025-06-05T15:40:15.280240296Z,349
2025-06-05T15:40:59.940610492Z,351
2025-06-05T15:42:29.203146576Z,352
2025-06-05T15:43:13.861598024Z,351
2025-06-05T15:44:43.123573722Z,350
2025-06-05T15:45:27.776937421Z,348
2025-06-05T15:46:12.438613613Z,350
2025-06-05T15:46:57.086764034Z,352
2025-06-05T15:47:41.725789255Z,351
2025-06-05T15:49:11.007016214Z,350
2025-06-05T15:49:55.666347038Z,352
2025-06-05T15:50:40.30335474Z,349
2025-06-05T15:51:24.955441668Z,350
2025-06-05T15:52:09.612933496Z,356
2025-06-05T15:52:54.255103045Z,350
2025-06-05T15:53:38.905997612Z,352
2025-06-05T15:54:23.560102812Z,350
2025-06-05T15:55:08.20097758Z,348
2025-06-05T15:56:37.488018066Z,350
2025-06-05T15:57:22.14258349Z,351
2025-06-05T15:58:06.804521103Z,353
2025-06-05T15:58:51.452450092Z,351
2025-06-05T15:59:36.09346108Z,347
2025-06-05T16:00:20.723949331Z,349
2025-06-05T16:01:05.373069237Z,357
2025-06-05T16:01:50.024261121Z,350
2025-06-05T16:02:34.677365385Z,351
2025-06-05T16:03:19.332943628Z,350
2025-06-05T16:04:03.993587353Z,352
2025-06-05T16:04:48.658823211Z,350
2025-06-05T16:05:33.318793428Z,351
2025-06-05T16:06:17.97648436Z,349
2025-06-05T16:07:02.640989457Z,352
2025-06-05T16:07:47.306603286Z,351
2025-06-05T16:08:31.951191381Z,350
2025-06-05T16:09:16.594808264Z,349
2025-06-05T16:10:01.237961665Z,351
2025-06-05T16:10:45.895521153Z,349
2025-06-05T16:11:30.557709259Z,351
2025-06-05T16:12:15.202140936Z,352
2025-06-05T16:12:59.849565788Z,351
2025-06-05T16:14:29.137324438Z,348
2025-06-05T16:15:13.809336211Z,356
2025-06-05T16:15:58.453623113Z,357
2025-06-05T16:16:43.105498458Z,351
2025-06-05T16:17:27.767665498Z,352
2025-06-05T16:18:12.415598499Z,350
2025-06-05T16:18:57.097310604Z,352
